scenario,year,subtype,sex,duration,prev_mid,prev_p025,prev_p975,prev_mean
base,2015,nhl,males,10,17186.16689863249,16991.083914279727,17377.462297507398,17185.75245526932
base,2016,nhl,males,10,17888.75802962567,17713.40443620086,18067.44180576158,17888.68100997386
base,2017,nhl,males,10,18739.84072322282,18575.918156322496,18911.646604879294,18741.238025375795
base,2018,nhl,males,10,19497.00096837813,19347.538278568387,19655.583484423947,19499.441998877286
base,2019,nhl,males,10,20267.09180140307,20134.553820943438,20408.27188680962,20268.44884895421
base,2020,nhl,males,10,21088.899660112962,20931.588866215636,21241.738053065674,21090.28908444424
base,2021,nhl,males,10,21660.632497789804,21456.797280713392,21854.449182540455,21661.336638564906
base,2022,nhl,males,10,22337.863206426882,22128.159009175008,22528.373554970072,22335.956786943538
base,2023,nhl,males,10,23100.702137838016,22879.461374755116,23319.581269594877,23099.996484760264
base,2024,nhl,males,10,23868.230801155252,23607.214457090624,24135.73560459997,23867.71458983835
base,2025,nhl,males,10,24730.797578981124,24432.796585274315,25050.678909227554,24728.604123197896
base,2026,nhl,males,10,25590.536966942193,25216.272154598304,25965.57191120908,25586.533901471204
base,2027,nhl,males,10,26411.72739537983,25977.80785797278,26849.469939470844,26409.37548365088
base,2028,nhl,males,10,27304.174065772717,26821.51569686671,27833.34505919135,27301.70517258346
base,2029,nhl,males,10,28170.158470030157,27620.054382082722,28755.40843743945,28171.93951285604
base,2030,nhl,males,10,29006.63011111765,28399.45239068514,29682.85699932968,29012.32745857887
base,2031,nhl,males,10,30012.7619731902,29313.501873600566,30761.280766778433,30015.54211132092
base,2032,nhl,males,10,30944.41934009009,30212.215801152393,31725.307070835395,30945.877056331432
base,2033,nhl,males,10,31829.166913125413,31034.492921548983,32676.253296743605,31834.723366666443
base,2034,nhl,males,10,32662.31939453614,31805.98401478392,33554.9674919642,32675.808273357583
base,2035,nhl,males,10,33450.359432210025,32550.330347172134,34409.04860667847,33465.86809064441
base,2036,nhl,males,10,34191.649304681676,33220.906784452454,35198.96882172386,34204.94690282144
base,2037,nhl,males,10,34866.33791371879,33867.828151300644,35957.68188553122,34886.92998690918
base,2038,nhl,males,10,35480.39899310982,34436.66910637914,36633.76242393073,35506.625676679614
base,2039,nhl,males,10,36028.28846002824,34944.01136264506,37257.49566525032,36060.50606339524
base,2040,nhl,males,10,36517.93145579453,35365.30680920493,37807.679570501765,36545.9927965532
base,2041,nhl,males,10,36934.65484083923,35748.35168143315,38254.75042021862,36962.36468984739
base,2042,nhl,males,10,37325.98557176639,36089.765381342135,38693.707273856,37352.69105182858
base,2043,nhl,males,10,37693.77559597237,36392.72406596347,39124.71590691924,37716.4890441282
base,2044,nhl,males,10,38029.27282089031,36668.27197764302,39513.57356089968,38056.22601143668
base,2045,nhl,males,10,38342.710825258546,36941.79688957417,39870.153653977104,38374.529123293585
base,2012,nhl,males,40,23425.302734777862,21163.874181176823,26050.484979548528,23447.937459542085
base,2013,nhl,males,40,24627.41236170131,22269.741372189947,27380.214492734507,24650.4229649025
base,2014,nhl,males,40,25890.31347774667,23429.74351153389,28757.645301464832,25906.013340781123
base,2015,nhl,males,40,27088.495365438313,24527.674446081874,30100.534528908356,27107.643375268544
base,2016,nhl,males,40,28406.3773248493,25748.641403845537,31513.938632978974,28423.81053800388
base,2017,nhl,males,40,29855.425896534623,27114.845739004246,33099.54988932242,29874.66769314109
base,2018,nhl,males,40,31265.298748332934,28450.8955326282,34575.63458811815,31278.33700745192
base,2019,nhl,males,40,32708.952051051638,29840.39923561154,36089.96659365381,32730.920770508248
base,2020,nhl,males,40,34285.46840664577,31391.460752341452,37766.05956834864,34308.87518749307
base,2021,nhl,males,40,35646.44983430068,32714.35299333609,39225.62998721088,35679.49427711036
base,2022,nhl,males,40,37094.18180162469,34199.51623988225,40591.76180917235,37126.382231137
base,2023,nhl,males,40,38593.3866941308,35693.47624251312,42033.21818583457,38629.161536172775
base,2024,nhl,males,40,40155.957673706085,37257.94489568686,43514.93927413971,40191.22077197816
base,2025,nhl,males,40,41772.12338834074,38913.10268767412,45077.602891539,41811.44208611312
base,2026,nhl,males,40,43438.514058392975,40679.03573834127,46682.84154105935,43491.77468738374
base,2027,nhl,males,40,45152.06816625432,42445.62966110428,48315.0949833799,45208.56905309332
base,2028,nhl,males,40,46916.83571959477,44254.30366617496,50066.48926963598,46972.566412633496
base,2029,nhl,males,40,48719.114527570826,46121.04829385732,51703.731611611795,48788.78558334711
base,2030,nhl,males,40,50557.075123230126,48034.031678413696,53371.797013729156,50620.101876335626
base,2031,nhl,males,40,52431.92826761686,49983.32012069481,55097.51123723865,52482.50640978804
base,2032,nhl,males,40,54333.3076944294,51952.07025889849,56908.902422059284,54360.32252377113
base,2033,nhl,males,40,56204.64483888206,53868.91851033522,58778.31834406235,56228.01621760384
base,2034,nhl,males,40,58075.98945186038,55836.425488449175,60487.127032493816,58108.721381259
base,2035,nhl,males,40,59958.000548266114,57731.82835716581,62296.76907633006,59975.604579994666
base,2036,nhl,males,40,61813.55432849265,59542.7997596258,64269.053641298386,61830.43793353932
base,2037,nhl,males,40,63652.96051741968,61243.27687794255,66320.10025921045,63692.54565368986
base,2038,nhl,males,40,65487.79685841749,62875.8406757103,68351.86832006641,65531.349036130676
base,2039,nhl,males,40,67311.64868674695,64510.51798304708,70484.06627543096,67358.04868244515
base,2040,nhl,males,40,69029.03179619189,65947.30958969508,72528.70533290779,69131.09617974884
base,2041,nhl,males,40,70735.91345205011,67330.28799153453,74622.09860808014,70861.5639718734
base,2042,nhl,males,40,72424.53430655046,68755.37761236912,76686.19344787269,72565.74078194707
base,2043,nhl,males,40,74108.67243749439,70071.49275661683,78732.92209699131,74209.52973587398
base,2044,nhl,males,40,75730.61990904434,71244.17007820736,80717.46554597454,75819.31383689713
base,2045,nhl,males,40,77294.05434951808,72446.0089649401,82832.18281970572,77398.42188535449
conservative,2012,nhl,males,2,4644.871349946068,4627.076178223329,4663.453775134163,4645.016238853261
conservative,2013,nhl,males,2,4802.478343551398,4776.460783249803,4830.25283780282,4802.793047941021
conservative,2014,nhl,males,2,4917.641873956334,4891.909179128466,4945.003587717083,4917.920530002815
conservative,2015,nhl,males,2,5016.850559746858,4990.926916635874,5044.054613346428,5017.085783207657
conservative,2016,nhl,males,2,5170.146594639571,5142.266352587909,5198.1642165327585,5170.245070489889
conservative,2017,nhl,males,2,5505.27661986387,5483.217850895879,5526.821997597927,5505.095032667165
conservative,2018,nhl,males,2,5695.8575135054,5671.629461677723,5719.180673461599,5695.402774351409
conservative,2019,nhl,males,2,5819.331014085428,5793.067582649032,5845.29094065871,5819.1030230682945
conservative,2020,nhl,males,2,6083.693799054425,6053.9824394941625,6112.008990093334,6083.565079087547
conservative,2021,nhl,males,2,6086.62312006614,6051.947375304237,6117.954674662397,6086.127120190864
conservative,2022,nhl,males,2,6141.833988026119,6061.773945058572,6223.936285416319,6142.4600061778965
conservative,2023,nhl,males,2,6418.821841452676,6277.922991582981,6564.775016708462,6420.867153709803
conservative,2024,nhl,males,2,6616.671809726552,6477.085891214297,6763.615130416563,6619.094758313485
conservative,2025,nhl,males,2,6811.745073935468,6673.91709267006,6959.112703761001,6813.732608954748
conservative,2026,nhl,males,2,7010.665419325615,6866.798322848876,7160.533238695454,7011.809065857255
conservative,2027,nhl,males,2,7208.214127468978,7059.4783517255455,7363.145304464096,7210.345076421458
conservative,2028,nhl,males,2,7400.628902524359,7248.277707139328,7561.934089406513,7401.940725539418
conservative,2029,nhl,males,2,7583.02830383258,7426.497032008722,7753.189284416352,7584.483815826766
conservative,2030,nhl,males,2,7754.285740629807,7593.41189912195,7928.1691833089835,7755.17358666191
conservative,2031,nhl,males,2,7914.361936050414,7745.921278318964,8096.27449362965,7915.489513598326
conservative,2032,nhl,males,2,8067.446770840032,7891.106460378783,8258.516244006303,8068.644551424281
conservative,2033,nhl,males,2,8211.750788837688,8030.479001459702,8411.430119851517,8213.810722610742
conservative,2034,nhl,males,2,8351.851767881326,8161.986700867362,8562.934911603514,8355.691727584246
conservative,2035,nhl,males,2,8491.030073654703,8293.139633625584,8714.576482570064,8495.533362433924
conservative,2036,nhl,males,2,8632.682498750855,8424.741473168746,8869.663189832698,8636.858240827118
conservative,2037,nhl,males,2,8773.01614106467,8555.123181495248,9023.623346164248,8776.191005888375
conservative,2038,nhl,males,2,8903.60192100782,8672.75711683105,9167.735168554083,8905.256146853877
conservative,2039,nhl,males,2,9018.73388811454,8778.35539055357,9297.466820297645,9021.342537660617
conservative,2040,nhl,males,2,9121.14922519127,8870.31595341098,9414.063195539062,9123.823988846329
conservative,2041,nhl,males,2,9210.694528087733,8951.370205679279,9517.066515637363,9214.325924968713
conservative,2042,nhl,males,2,9293.10478783296,9021.941447806179,9611.658415718752,9296.482965969013
conservative,2043,nhl,males,2,9368.509483520862,9084.791043070298,9702.038519564894,9372.702775854435
conservative,2044,nhl,males,2,9440.181273394279,9146.502723623506,9792.565726880654,9446.269909107017
conservative,2045,nhl,males,2,9514.188876667962,9206.008249232555,9879.487661218494,9519.624193186683
conservative,2012,nhl,males,3,6505.8403947091265,6482.40726183291,6531.561380116644,6506.2186248175085
conservative,2013,nhl,males,3,6764.921897664897,6733.815499318284,6796.024743271909,6765.0694038439015
conservative,2014,nhl,males,3,7012.490445964998,6981.772616768401,7044.258456903586,7012.890497941454
conservative,2015,nhl,males,3,7127.242483977607,7096.31001753309,7159.966327438271,7127.5352211814925
conservative,2016,nhl,males,3,7377.162141883777,7345.0556977464175,7411.46120828936,7377.622844848733
conservative,2017,nhl,males,3,7708.773071316014,7679.43994711178,7736.797961111812,7708.5554630538345
conservative,2018,nhl,males,3,8036.173403806049,8003.992815540505,8067.736906165437,8036.148113347656
conservative,2019,nhl,males,3,8319.386876535576,8289.061753858825,8348.041028364918,8318.834947413243
conservative,2020,nhl,males,3,8603.912196092713,8570.776467659873,8635.89007814257,8603.627738902247
conservative,2021,nhl,males,3,8713.995266876806,8676.505380798706,8750.019781048732,8713.831658876088
conservative,2022,nhl,males,3,8915.528202458489,8832.466070517235,8992.905896731083,8914.610299012753
conservative,2023,nhl,males,3,9066.440942172216,8922.386149491078,9209.824389512669,9067.540891590837
conservative,2024,nhl,males,3,9418.233398212731,9212.219405959679,9613.997016633008,9419.937955211853
conservative,2025,nhl,males,3,9700.340962443155,9496.593748896117,9899.86946396471,9699.780197995664
conservative,2026,nhl,males,3,9978.607017110226,9776.372386947865,10184.373957462345,9979.51155823237
conservative,2027,nhl,males,3,10259.15575445352,10053.253712364212,10471.128352154448,10259.281966370998
conservative,2028,nhl,males,3,10533.19829228045,10330.075059639805,10752.31928460856,10535.057213907683
conservative,2029,nhl,males,3,10796.852463615756,10583.01488723131,11025.083064680164,10798.625847872207
conservative,2030,nhl,males,3,11045.776780790362,10819.95825220309,11280.991528729857,11047.151541795753
conservative,2031,nhl,males,3,11276.389695060328,11047.2756773393,11524.115286149918,11279.363658855485
conservative,2032,nhl,males,3,11496.626985043618,11256.110327640672,11757.951427665184,11498.708870916598
conservative,2033,nhl,males,3,11701.914584496735,11455.938066215875,11982.646915616782,11705.558483920606
conservative,2034,nhl,males,3,11903.044542558911,11642.361290823776,12196.41615264297,11903.927276121749
conservative,2035,nhl,males,3,12096.023961648807,11827.189440441874,12403.195507061522,12098.385583190264
conservative,2036,nhl,males,3,12292.877087081833,12009.576998490515,12612.019639863527,12294.676568755369
conservative,2037,nhl,males,3,12485.503250780317,12189.153114194123,12821.565197709511,12487.497594462116
conservative,2038,nhl,males,3,12669.499510226939,12359.939857263103,13027.959596083472,12672.917519412786
conservative,2039,nhl,males,3,12836.082906013147,12512.300543777239,13218.150698921145,12841.763037472445
conservative,2040,nhl,males,3,12984.391355051754,12646.8031032269,13388.517206689052,12992.250227256134
conservative,2041,nhl,males,3,13115.326102507945,12763.69769278722,13540.88681105283,13125.361794038583
conservative,2042,nhl,males,3,13234.916345996597,12865.811514542323,13682.245626354446,13244.621567679416
conservative,2043,nhl,males,3,13343.70285332192,12959.061490456566,13811.83257330129,13353.273538844827
conservative,2044,nhl,males,3,13448.032834385107,13048.357184081735,13931.736556775837,13457.419710255144
conservative,2045,nhl,males,3,13547.700015493308,13135.343928275168,14055.727625551237,13558.457097683353
conservative,2012,nhl,males,5,9619.519497468526,9581.44550404355,9656.129932956466,9619.568038593046
conservative,2013,nhl,males,5,10067.196015178131,10026.178115277562,10109.661083266947,10068.12932774209
conservative,2014,nhl,males,5,10516.725062707877,10477.552364713416,10555.749039515216,10516.872781417496
conservative,2015,nhl,males,5,10834.170929306216,10793.31028920485,10877.434025768704,10834.072584998217
conservative,2016,nhl,males,5,11210.106144842539,11165.669653544044,11251.624685418568,11209.655615190915
conservative,2017,nhl,males,5,11645.02178525805,11603.787928063406,11683.075868331809,11644.55737662189
conservative,2018,nhl,males,5,12057.695353406092,12013.998868048402,12099.947434052687,12057.528383092007
conservative,2019,nhl,males,5,12460.935653781115,12419.90201027875,12503.902645278327,12461.669106952353
conservative,2020,nhl,males,5,13031.93783117822,12987.65194436121,13077.547323736653,13031.96753675295
conservative,2021,nhl,males,5,13311.328100359478,13268.088501899836,13357.4761796116,13311.43435975342
conservative,2022,nhl,males,5,13636.10232388731,13549.335080263145,13720.069275829177,13636.09635707555
conservative,2023,nhl,males,5,14031.77720573327,13884.309383550479,14176.04143761201,14031.648433108101
conservative,2024,nhl,males,5,14393.516510925134,14183.869768780996,14589.86516803813,14393.521443851754
conservative,2025,nhl,males,5,14698.959682385335,14434.676612770701,14954.488887916537,14699.474016253027
conservative,2026,nhl,males,5,15185.945987013809,14873.319762999501,15501.962173835187,15188.315345575387
conservative,2027,nhl,males,5,15611.521714943567,15285.266567947641,15933.99956323265,15613.28646273304
conservative,2028,nhl,males,5,16025.460305192204,15712.223314947114,16363.067231133595,16030.481672341895
conservative,2029,nhl,males,5,16432.64651698089,16116.027964508958,16780.4398102866,16437.494229260057
conservative,2030,nhl,males,5,16824.013025284836,16494.482693042333,17177.460511127498,16828.777635184153
conservative,2031,nhl,males,5,17190.684288241006,16851.69650012768,17559.6687047934,17197.601418488623
conservative,2032,nhl,males,5,17537.317088673382,17184.500533838716,17921.828860178477,17544.77890062132
conservative,2033,nhl,males,5,17857.860905082616,17497.32864441354,18262.48190935172,17868.08360370499
conservative,2034,nhl,males,5,18167.020848975455,17786.707904492956,18583.604214132734,18172.990399865732
